summonerName,kills,assists,deaths,championName,lane,champExperience,dragonKills,baronKills,goldEarned,totalDamageDealtToChampions,totalHeal,totalMinionsKilled,turretTakedowns,turretsLost,visionScore,timePlayed,win
Opheliac,4,17,1,Nautilus,BOTTOM,11824,0,0,9155,10093,2781,37,3,0,59,1668,True
Opheliac,6,16,13,Syndra,BOTTOM,20769,1,0,17338,29109,3470,196,3,5,19,2577,True
Opheliac,5,15,11,Lux,BOTTOM,18497,0,0,14574,24517,2895,152,1,8,91,2471,False
Opheliac,8,17,12,Annie,BOTTOM,16530,0,0,13967,33713,4238,77,2,8,97,2508,False
Opheliac,6,10,7,Annie,BOTTOM,11817,0,0,9419,19951,1007,31,1,3,76,1742,True
Opheliac,7,10,7,Nautilus,BOTTOM,11408,0,0,10685,12804,3787,67,1,10,79,1991,False
Opheliac,3,21,8,Lulu,BOTTOM,15323,1,0,11186,6593,2866,56,0,10,94,2287,False
Opheliac,2,22,14,Annie,BOTTOM,17385,0,0,13041,40774,3724,60,1,7,117,2737,False
Opheliac,1,6,1,Lux,NONE,3990,0,0,4829,6574,0,11,1,1,22,860,True
NecNeverDie,2,4,8,Bard,TOP,5358,0,0,5747,6367,2243,3,0,9,29,1228,False
NecNeverDie,14,16,7,Heimerdinger,BOTTOM,16620,0,0,15128,46057,3007,67,3,3,66,1988,True
NecNeverDie,6,28,7,Bard,BOTTOM,16904,0,0,13075,20687,12422,49,3,8,85,2355,False
NecNeverDie,0,11,6,Bard,BOTTOM,9626,0,0,6484,9240,6442,12,0,10,53,1801,False
NecNeverDie,3,7,8,Bard,BOTTOM,7487,0,0,7650,9673,4458,10,0,10,43,1527,False
NecNeverDie,7,21,2,Bard,BOTTOM,14540,0,0,11060,12305,8134,48,3,6,41,1715,True
NecNeverDie,2,9,11,Maokai,BOTTOM,8632,0,0,7223,11166,2697,33,0,9,20,1612,False
NecNeverDie,2,6,13,Elise,JUNGLE,14609,1,0,9699,11166,11932,60,0,11,15,2040,False
NecNeverDie,3,11,7,Heimerdinger,BOTTOM,9805,1,0,8524,31785,1990,37,1,11,52,1878,False
NecNeverDie,4,4,12,Hecarim,JUNGLE,7230,1,0,8655,7101,10587,18,0,11,4,1440,False
ZrzucamAsy,4,5,7,Rengar,JUNGLE,13124,0,0,10356,15365,8426,195,2,3,20,1589,True
ZrzucamAsy,11,8,8,Riven,TOP,22034,0,0,19595,19012,11312,199,5,4,28,2605,True
ZrzucamAsy,0,3,0,Thresh,NONE,2392,0,0,2372,1503,0,14,0,0,7,523,True
ZrzucamAsy,15,11,5,Vayne,BOTTOM,19035,0,0,17039,31178,7618,214,3,8,20,1870,True
ZrzucamAsy,6,2,11,Yasuo,MIDDLE,19617,0,0,17629,22230,8977,275,5,7,33,2425,False
ZrzucamAsy,8,12,6,Pyke,BOTTOM,9874,0,0,9930,12904,2158,49,1,0,99,1720,True
ZrzucamAsy,16,5,7,Twitch,BOTTOM,18477,0,0,17025,38040,9274,206,4,8,19,2124,False
ZrzucamAsy,4,8,4,Akshan,MIDDLE,15278,0,0,13522,19077,4429,214,2,7,17,1773,False
ZrzucamAsy,6,14,6,Veigar,BOTTOM,14644,1,0,12443,28711,3419,157,4,0,18,1722,True
ZrzucamAsy,7,9,6,Hecarim,JUNGLE,13687,1,1,12473,18849,20032,30,0,1,38,1685,True
FNC OverLoad,11,52,11,Heimerdinger,MIDDLE,34125,0,0,19002,48255,3492,91,2,1,0,1538,True
FNC OverLoad,21,20,17,Talon,MIDDLE,24374,0,0,19711,52253,1467,37,1,4,0,1416,False
FNC OverLoad,4,10,7,Zed,MIDDLE,15584,1,0,13198,28143,3821,178,2,8,12,1997,False
FNC OverLoad,19,8,7,Qiyana,MIDDLE,19909,0,0,19609,38522,9991,180,1,5,14,2303,True
FNC OverLoad,22,26,7,KogMaw,BOTTOM,28690,1,0,24339,55176,16298,258,5,9,18,2532,True
FNC OverLoad,3,2,3,Lissandra,NONE,8557,0,0,6240,6521,1251,114,1,1,5,1027,True
FNC OverLoad,5,4,5,Talon,MIDDLE,9451,0,0,6825,11099,2189,94,1,2,3,1281,True
FNC OverLoad,7,9,6,Talon,MIDDLE,15493,0,0,11555,19336,2151,147,3,5,5,1729,True
FNC OverLoad,5,1,2,Khazix,NONE,6347,0,0,6980,8128,5284,20,0,1,6,865,False
FNC OverLoad,16,28,14,Corki,MIDDLE,26268,0,0,19068,44348,5533,74,0,4,0,1375,False
Shalisek,9,8,14,Kindred,JUNGLE,14715,1,0,13227,26134,14536,47,0,9,23,2042,False
Shalisek,6,12,9,Neeko,MIDDLE,14576,1,0,11626,33412,1620,149,3,3,24,2070,True
Shalisek,5,14,3,Yuumi,BOTTOM,9825,0,0,7533,11143,3785,4,1,1,24,1316,True
Shalisek,7,8,7,Anivia,MIDDLE,15846,0,0,9507,25371,7968,126,0,10,16,1846,False
Shalisek,2,11,9,Leona,BOTTOM,10933,1,0,9188,10505,2478,39,0,10,57,1988,False
Shalisek,4,24,7,Leona,BOTTOM,17618,0,1,11811,12704,9660,33,2,3,37,2142,True
Shalisek,1,4,6,Brand,NONE,5158,0,0,4841,10179,524,10,0,0,20,1048,True
Shalisek,12,12,12,Draven,BOTTOM,16458,0,0,16337,39701,8319,159,1,10,20,2095,False
Shalisek,11,8,5,Jinx,BOTTOM,9757,1,0,10348,26882,3593,133,1,4,8,1357,True
Shalisek,0,18,15,Leona,BOTTOM,16247,1,0,10303,11475,3162,52,0,10,70,2413,False
Belastian,3,39,5,Sona,NONE,13000,0,0,9431,5206,9172,1,3,0,0,788,True
Belastian,9,14,5,Ezreal,NONE,8895,0,0,7981,11819,1620,31,2,0,0,562,True
Belastian,13,22,9,Chogath,TOP,23438,0,0,14632,23353,4646,34,0,2,0,1252,True
Belastian,19,54,12,Corki,TOP,25316,0,0,17746,47571,4560,45,1,3,0,1320,True
Belastian,13,22,16,Nasus,NONE,18061,0,0,13520,28848,13150,44,1,3,0,1101,False
Belastian,16,10,12,Chogath,NONE,15562,0,0,12583,24447,4121,25,0,4,0,929,False
Belastian,21,11,13,Tristana,TOP,20685,0,0,16462,47562,4660,69,0,4,0,1204,False
Belastian,9,5,12,Teemo,NONE,12287,0,0,10730,16958,372,10,0,4,0,970,False
Belastian,18,37,12,Jayce,NONE,20334,0,0,16379,60215,3731,41,2,4,0,1189,False
Belastian,8,21,17,Darius,NONE,17972,0,0,12014,13521,7949,30,0,3,0,1154,False
Atraxa,2,18,10,Senna,BOTTOM,12987,0,0,11516,29331,15584,47,2,8,90,2009,False
Atraxa,11,23,6,Senna,BOTTOM,21939,0,0,18442,46088,25547,124,3,8,114,2433,True
Atraxa,4,11,6,Senna,BOTTOM,10856,0,0,9925,16193,10012,36,3,4,52,1689,True
Atraxa,2,11,10,Senna,BOTTOM,11688,0,0,9656,22797,9137,39,1,9,48,1708,False
Atraxa,7,14,9,Senna,BOTTOM,11914,0,0,11436,24498,9495,55,0,10,45,1674,False
Atraxa,8,19,4,Senna,BOTTOM,13207,1,0,14642,31720,13100,70,4,4,69,1830,True
Atraxa,4,0,1,Senna,NONE,5990,0,0,5534,7985,3584,25,0,1,15,935,True
Atraxa,11,8,8,Volibear,TOP,22651,0,0,17931,37574,19857,239,7,3,20,2185,True
Atraxa,15,6,4,Volibear,JUNGLE,18510,0,0,15601,37187,10692,160,1,4,32,1736,True
Atraxa,17,8,6,Teemo,JUNGLE,26523,0,0,22455,53305,8349,239,2,10,37,2605,False
Szöszi,0,1,1,LeeSin,NONE,1551,0,0,1955,1649,37,3,0,0,0,129,False
Szöszi,3,23,7,Leona,NONE,16590,0,0,10330,12378,4563,15,1,4,0,1017,False
Szöszi,0,28,8,Soraka,NONE,16520,0,0,10628,5383,19520,2,3,1,0,1123,True
Szöszi,6,43,12,Morgana,TOP,20583,0,0,13534,27582,3348,37,4,0,0,1247,True
Szöszi,16,53,21,Sejuani,MIDDLE,48893,0,0,23646,69185,6177,46,2,4,0,2102,False
Szöszi,8,23,14,Shen,MIDDLE,18195,0,0,12711,26406,1805,11,1,4,0,1284,False
Szöszi,7,15,14,Malphite,NONE,16870,0,0,12765,24629,2902,50,1,4,0,1167,False
Szöszi,12,33,14,Zac,TOP,28764,0,0,16753,39067,66146,40,0,4,0,1575,False
Szöszi,9,25,10,Udyr,TOP,25233,0,0,14739,20103,11330,43,3,0,0,1292,True
Szöszi,8,32,10,Gragas,NONE,17907,0,0,12327,26327,13766,30,2,0,0,1034,True
TheWalkingKledd,1,2,8,Karma,TOP,9692,0,0,6461,11161,4892,109,0,10,12,1530,False
TheWalkingKledd,5,2,8,DrMundo,TOP,12024,0,0,10724,15457,9380,170,2,8,3,1559,False
TheWalkingKledd,13,6,5,Kled,TOP,18944,0,0,18087,27092,13015,234,4,9,17,2143,False
TheWalkingKledd,6,2,0,Kled,NONE,9310,0,0,9523,9649,4216,140,4,1,4,969,True
TheWalkingKledd,5,10,6,Sylas,MIDDLE,22951,0,0,15100,29208,18370,246,3,9,17,2361,False
TheWalkingKledd,1,5,4,DrMundo,TOP,15643,0,0,10491,22409,17327,199,4,1,6,1623,True
TheWalkingKledd,17,5,6,Kled,TOP,18465,0,0,17968,37379,14826,189,4,9,16,1792,False
TheWalkingKledd,10,3,3,Kled,TOP,11034,0,0,11028,18177,4823,120,3,1,9,1224,True
TheWalkingKledd,0,0,0,Morgana,NONE,75,0,0,505,0,0,0,0,0,0,112,True
TheWalkingKledd,3,6,3,DrMundo,TOP,16936,0,0,12662,25781,14151,227,7,3,18,1758,True
mini Bakster,7,6,4,KogMaw,BOTTOM,14471,0,0,13656,17430,3890,222,3,3,14,1629,True
mini Bakster,0,0,0,Poppy,NONE,0,0,0,505,0,0,0,0,0,1,107,False
mini Bakster,4,1,4,Jinx,BOTTOM,7740,0,0,9454,10649,1611,165,0,6,11,1259,False
mini Bakster,13,15,4,Poppy,JUNGLE,23298,4,1,17544,29058,15264,44,0,9,18,2298,False
mini Bakster,5,3,6,Poppy,JUNGLE,7848,0,0,7999,7515,5668,14,0,7,10,1333,False
mini Bakster,13,10,6,Poppy,JUNGLE,17762,2,1,16093,23472,14101,39,1,2,23,1838,True
mini Bakster,7,4,7,JarvanIV,MIDDLE,13138,0,0,12821,12955,326,187,2,10,10,1448,False
mini Bakster,5,7,7,Poppy,JUNGLE,14162,1,0,11560,16571,12524,33,1,7,11,1810,False
mini Bakster,8,8,1,Poppy,JUNGLE,19725,4,1,14261,22755,19977,67,2,2,10,1741,True
mini Bakster,10,4,7,Trundle,JUNGLE,14807,0,1,14896,24450,19853,66,2,7,25,1925,False
Mad Murloc,9,8,3,Akali,MIDDLE,11819,0,0,11073,20579,1628,110,0,9,20,1388,False
Mad Murloc,12,13,13,Veigar,MIDDLE,15399,0,0,14918,41976,1231,150,1,11,38,2079,False
Mad Murloc,14,5,1,Veigar,MIDDLE,11572,0,0,10917,23113,1340,122,4,3,12,1486,True
Mad Murloc,13,5,12,Veigar,MIDDLE,16340,0,0,15758,42126,438,180,0,10,21,2134,False
Mad Murloc,14,18,10,Lissandra,MIDDLE,20287,0,0,16486,46710,9271,128,4,5,28,2404,True
Mad Murloc,8,3,6,Veigar,MIDDLE,10249,1,0,10431,20932,906,135,0,11,23,1568,False
Mad Murloc,11,16,2,Shen,TOP,16335,0,1,12401,19785,7032,142,3,2,22,1664,True
Mad Murloc,21,16,7,Olaf,JUNGLE,21745,1,0,19858,52887,28604,180,5,5,31,2228,True
Mad Murloc,2,6,4,Lissandra,MIDDLE,11576,0,0,8456,16258,1918,170,0,8,17,1545,False
Mad Murloc,10,8,5,Darius,TOP,16980,0,0,14265,25211,12894,189,4,8,25,2167,True
Bambik Maciej,9,6,4,Ezreal,BOTTOM,14015,0,0,12961,20723,8648,208,2,2,24,1674,True
Bambik Maciej,0,4,7,Maokai,JUNGLE,6275,0,0,5610,8639,8726,27,0,6,12,1263,False
Bambik Maciej,1,10,8,Braum,BOTTOM,8734,0,0,7121,9712,1869,26,1,9,42,1744,False
Bambik Maciej,15,3,10,Nocturne,JUNGLE,14767,0,0,15235,26050,11624,53,0,11,13,1704,False
Bambik Maciej,6,2,2,Nocturne,JUNGLE,9642,2,1,9833,7670,13568,12,2,0,12,1417,True
Bambik Maciej,6,4,6,Trundle,JUNGLE,8591,0,0,8895,14309,11828,35,0,11,22,1463,False
Bambik Maciej,3,15,13,Leona,BOTTOM,14845,0,0,10511,12278,4339,49,0,9,100,2709,False
Bambik Maciej,9,24,11,JarvanIV,JUNGLE,19253,2,1,16900,23395,18238,49,2,9,28,2388,False
Bambik Maciej,11,9,3,Trundle,JUNGLE,15325,0,1,14019,27691,21365,41,4,1,25,1680,True
Bambik Maciej,10,27,9,Morgana,NONE,18098,0,0,12777,17393,3410,66,1,4,0,1021,False
Lavvok,7,14,11,Malphite,MIDDLE,19365,0,0,14219,25626,5126,180,2,9,32,2467,True
Lavvok,2,3,10,Teemo,TOP,9870,0,0,7577,11841,1419,108,2,9,13,1596,False
Lavvok,0,9,9,Zilean,TOP,14295,0,0,7928,7810,5787,147,0,10,13,1915,False
Lavvok,3,3,12,Teemo,TOP,10099,0,0,7135,17513,652,106,0,10,11,1461,False
Lavvok,1,3,9,Teemo,TOP,17902,0,0,11796,22944,4855,178,2,5,23,2213,True
Lavvok,0,12,10,Ashe,BOTTOM,9394,0,0,6780,10505,1062,39,0,11,37,1664,False
Lavvok,1,4,8,Kayle,TOP,11733,1,0,9110,7433,2653,150,2,4,14,1600,True
Lavvok,2,7,10,Blitzcrank,BOTTOM,10359,0,0,7714,8697,1670,35,1,10,44,1928,False
Lavvok,3,15,9,Ashe,BOTTOM,10478,0,0,9256,10386,96,30,1,2,45,1736,True
Lavvok,7,7,12,Teemo,BOTTOM,20345,0,0,15102,19638,5542,193,4,10,15,2215,True
Ulkiora,2,15,2,MonkeyKing,JUNGLE,17717,3,2,13366,12236,14469,27,5,3,29,1972,True
Ulkiora,8,7,9,Caitlyn,BOTTOM,12597,0,0,12036,16728,3065,185,1,11,15,1802,False
Ulkiora,14,9,14,Caitlyn,BOTTOM,17338,0,0,17319,41385,7258,179,5,8,32,2463,True
Ulkiora,5,6,10,Twitch,BOTTOM,8708,0,0,8781,14336,1282,102,1,10,17,1519,False
Ulkiora,8,5,6,MasterYi,JUNGLE,15018,2,0,12604,19087,12110,41,2,8,31,1653,True
Ulkiora,6,5,9,Nocturne,JUNGLE,10024,0,0,9690,16355,10154,14,0,9,18,1481,False
Ulkiora,10,13,7,MonkeyKing,JUNGLE,17143,3,1,13225,20073,10304,14,0,11,35,1987,False
Ulkiora,2,8,5,MonkeyKing,JUNGLE,14449,3,2,11258,14223,10173,38,1,4,38,1773,True
Ulkiora,9,8,5,MonkeyKing,JUNGLE,13971,2,0,13477,15593,11331,24,0,9,24,1920,False
Ulkiora,0,0,1,MonkeyKing,NONE,23,0,0,505,240,89,0,0,0,1,109,False
SZYNAM4SZYNA,1,0,3,Yorick,NONE,7415,0,0,6412,6223,1975,107,2,2,6,972,False
SZYNAM4SZYNA,8,4,5,Malphite,JUNGLE,12655,0,0,12592,20069,1613,176,1,10,19,1523,False
SZYNAM4SZYNA,7,9,6,Mordekaiser,TOP,18111,0,0,13891,29609,11891,191,3,0,32,1922,True
SZYNAM4SZYNA,7,6,9,Mordekaiser,TOP,14279,1,0,11597,18988,10600,158,0,9,12,1839,False
SZYNAM4SZYNA,10,7,11,Olaf,TOP,15956,1,0,13462,21877,8096,147,4,5,24,1937,True
SZYNAM4SZYNA,5,2,1,Olaf,NONE,8409,0,0,7379,9831,2987,112,1,0,8,911,True
SZYNAM4SZYNA,6,2,8,Hecarim,JUNGLE,6146,1,0,7326,9484,10450,10,0,7,10,1204,False
SZYNAM4SZYNA,2,2,5,Olaf,TOP,12827,0,0,11117,9161,5153,228,2,8,16,1742,False
SZYNAM4SZYNA,11,7,4,Darius,TOP,15814,0,0,14165,19812,7569,173,5,4,16,1688,True
SZYNAM4SZYNA,10,4,7,Olaf,TOP,16563,0,1,13107,28609,17050,178,3,2,14,1601,True
K0rass,4,7,5,Maokai,BOTTOM,9017,0,0,7743,7524,2192,53,3,2,51,1422,True
K0rass,1,25,7,Soraka,BOTTOM,12097,0,0,9251,8715,32052,16,2,5,84,2072,True
K0rass,2,16,4,Amumu,BOTTOM,9946,0,0,8196,11808,3440,39,3,3,63,1682,True
K0rass,4,10,4,Tristana,BOTTOM,19976,0,0,15258,14484,10172,198,4,8,16,2324,True
K0rass,0,8,5,Soraka,BOTTOM,8878,0,0,6056,3124,12396,9,0,11,55,1616,False
K0rass,0,0,0,Soraka,NONE,0,0,0,500,0,0,0,0,0,1,106,False
K0rass,2,10,8,Taric,BOTTOM,9235,0,0,6424,3213,7948,35,0,10,48,1658,False
K0rass,3,8,3,Soraka,BOTTOM,11210,0,0,8188,5076,22407,11,1,6,75,1931,True
K0rass,2,20,1,Janna,BOTTOM,12390,0,0,8497,5487,9718,6,2,1,58,1843,True
K0rass,1,21,4,Sona,BOTTOM,13079,0,0,9520,9826,14240,10,7,5,71,1922,True
magmus70,4,2,7,Fizz,MIDDLE,12259,0,0,10024,10820,451,166,1,9,9,1569,False
magmus70,8,2,5,Mordekaiser,JUNGLE,15955,0,0,11705,19139,6638,172,3,2,5,1482,True
magmus70,1,0,4,Fizz,NONE,6140,0,0,4443,4138,77,83,0,3,3,958,False
magmus70,4,2,5,Fizz,MIDDLE,9721,0,0,7892,11353,371,122,1,0,18,1224,True
magmus70,3,18,8,Nautilus,BOTTOM,13246,0,0,8958,10993,3358,46,1,4,31,1644,True
magmus70,0,0,0,Fizz,NONE,0,0,0,500,320,0,0,0,0,0,104,False
magmus70,3,0,7,Fizz,MIDDLE,10093,0,0,8967,10567,740,152,2,10,10,1506,False
magmus70,6,3,10,Fizz,MIDDLE,13167,0,0,11636,22138,1344,163,2,7,13,1890,False
magmus70,7,10,13,Fizz,MIDDLE,20855,0,0,16815,23195,1613,239,1,10,17,2489,False
magmus70,0,8,11,Aatrox,TOP,15645,1,0,10974,23428,10562,190,4,5,18,2008,True
Duke Vibrant,4,5,7,JarvanIV,JUNGLE,7740,0,0,7503,11349,6705,11,0,7,12,1290,False
Duke Vibrant,8,9,11,MonkeyKing,JUNGLE,13694,0,0,12215,30725,14827,18,1,10,30,1982,False
Duke Vibrant,9,5,3,JarvanIV,NONE,6644,1,0,8253,11895,6170,8,0,0,13,944,True
Duke Vibrant,11,23,11,XinZhao,NONE,13424,0,0,12192,24013,3884,28,0,0,0,875,True
Duke Vibrant,9,26,9,Caitlyn,NONE,17264,0,0,14051,26310,5666,94,0,4,0,1196,False
Duke Vibrant,20,20,12,KogMaw,NONE,17855,0,0,16527,40625,1984,54,1,1,0,1168,True
Duke Vibrant,5,17,8,JarvanIV,JUNGLE,13280,0,1,11084,14949,11273,23,2,2,16,1609,True
Duke Vibrant,3,8,9,Lux,MIDDLE,11604,0,0,8264,13761,0,109,2,8,6,1677,False
Duke Vibrant,2,6,11,Ahri,MIDDLE,9577,0,0,5643,13893,1404,52,0,9,0,1447,False
Duke Vibrant,19,12,4,JarvanIV,JUNGLE,13953,2,1,15302,33744,13882,20,2,3,18,1516,True
Zeryub,3,13,9,Nidalee,TOP,16726,1,0,13343,18629,8617,203,1,10,25,2200,False
Zeryub,2,2,2,Nidalee,NONE,7380,0,0,5637,7678,2015,97,0,4,3,917,False
Zeryub,9,7,9,Belveth,TOP,17355,0,0,14249,21112,10604,225,0,11,13,1871,False
Zeryub,8,13,6,Nidalee,JUNGLE,19088,0,0,15878,30270,17335,188,3,8,32,2316,True
Zeryub,9,11,2,Nidalee,MIDDLE,18749,0,0,13160,34717,15556,181,1,8,36,2095,False
Zeryub,9,7,1,Nidalee,JUNGLE,14623,0,0,11767,26464,11609,126,4,1,13,1533,True
Zeryub,5,6,2,Belveth,TOP,14432,1,0,12138,14835,7392,183,5,2,16,1508,True
Zeryub,9,5,0,Belveth,JUNGLE,14847,0,0,13548,19230,10336,171,5,1,8,1406,True
Zeryub,20,10,5,Belveth,JUNGLE,20755,0,0,17893,32659,17410,209,5,2,26,1891,True
Zeryub,14,9,1,Belveth,TOP,16772,0,0,15017,30223,17029,158,3,3,15,1527,True
Migum,5,0,3,Poppy,NONE,5637,0,0,7428,6641,4338,26,0,4,13,1081,False
Migum,9,11,2,Xayah,BOTTOM,8975,0,0,11102,16246,2523,113,4,0,7,1340,True
Migum,13,5,11,MasterYi,JUNGLE,17462,2,0,17444,40452,18490,75,3,11,29,2469,False
Migum,5,13,3,Poppy,JUNGLE,16378,2,1,12278,22859,13887,27,1,4,32,2126,True
Migum,0,2,8,Kayn,JUNGLE,7532,0,0,6673,4328,8284,26,0,10,11,1394,False
Migum,7,7,5,Lillia,JUNGLE,14214,1,1,12186,19835,20280,30,2,3,19,1767,True
Migum,13,13,4,Lillia,JUNGLE,20900,4,1,16242,29718,34222,44,2,2,35,2107,True
Migum,4,11,4,Poppy,JUNGLE,13137,3,1,10595,13521,11157,36,1,4,21,1895,True
Migum,5,11,3,Lillia,JUNGLE,12319,0,1,10340,20295,18978,33,1,0,15,1490,True
Migum,6,6,8,Khazix,JUNGLE,16403,1,0,12278,20052,14988,24,0,9,25,2044,False
ukinku,18,36,11,Orianna,TOP,28552,0,0,17345,73669,1102,64,2,3,0,1309,True
ukinku,17,35,18,Bard,TOP,41392,0,0,21220,69085,6097,103,2,3,0,1726,True
ukinku,12,40,20,Singed,TOP,36228,0,0,21151,63593,13576,147,0,3,0,1734,True
ukinku,4,16,8,Shen,NONE,10888,0,0,7943,7311,1156,18,0,4,0,775,False
ukinku,16,24,9,Syndra,MIDDLE,26387,0,0,17712,54785,1058,115,0,4,0,1424,False
ukinku,1,8,10,Leona,BOTTOM,11922,0,0,8435,6421,3004,49,0,11,78,2113,False
ukinku,4,4,5,Janna,BOTTOM,8478,0,0,8781,8488,6428,9,1,10,48,1705,False
ukinku,1,10,8,Zilean,BOTTOM,14673,0,0,8235,18431,7496,35,0,9,55,2003,False
ukinku,5,10,10,Twitch,BOTTOM,14728,0,0,11899,23318,3954,79,1,5,55,1917,True
ukinku,1,9,1,Nautilus,NONE,6476,0,0,5172,6453,617,36,0,0,21,949,True
Doc Support,0,13,5,Sion,MIDDLE,19591,0,0,14245,30198,9250,267,4,3,19,2039,True
Doc Support,1,30,9,Lulu,BOTTOM,15143,0,0,11112,6729,2597,23,1,6,50,2317,True
Doc Support,0,11,6,Rakan,BOTTOM,9094,0,0,6959,7491,6501,41,1,9,41,1791,False
Doc Support,0,31,3,Janna,BOTTOM,11693,0,0,8677,7564,12415,19,5,3,55,1874,True
Doc Support,2,10,8,Blitzcrank,BOTTOM,8775,0,0,7487,9027,544,36,1,2,38,1626,True
Doc Support,4,13,6,Bard,BOTTOM,7574,0,0,7836,11137,3413,11,2,0,30,1295,True
Doc Support,4,6,8,Swain,BOTTOM,8511,0,0,8145,18750,2681,62,1,7,34,1557,False
Doc Support,1,19,9,Senna,BOTTOM,16199,0,0,12005,18083,11908,50,4,4,77,2285,True
Doc Support,0,8,7,Leona,NONE,4953,0,0,4635,3407,532,23,0,7,16,1184,False
Doc Support,2,17,6,Braum,BOTTOM,11086,0,0,8110,7700,4409,31,3,5,34,1646,True
marwood,7,11,3,Poppy,BOTTOM,8594,0,0,8739,8712,3643,39,4,0,37,1265,True
marwood,4,24,8,Shen,BOTTOM,11467,1,0,10031,18378,5860,43,5,3,54,1749,True
marwood,1,0,4,MissFortune,NONE,4707,0,0,4118,5884,498,27,0,3,12,939,False
marwood,2,11,5,Amumu,BOTTOM,10810,0,0,8254,12210,2049,43,2,10,70,1856,False
marwood,6,11,6,Amumu,BOTTOM,10905,0,1,9944,12653,1005,51,0,2,47,1629,True
marwood,3,10,4,Blitzcrank,NONE,3599,0,0,4782,3899,671,16,0,0,11,939,True
marwood,5,4,10,Volibear,BOTTOM,10970,0,0,8793,18125,5849,79,0,11,63,1843,False
marwood,3,2,1,Malphite,NONE,8168,0,0,6333,8428,0,117,0,0,7,933,True
marwood,3,16,4,Shen,BOTTOM,10385,0,0,8089,9436,3317,39,3,1,41,1482,True
marwood,1,5,5,Volibear,BOTTOM,7184,0,0,5464,11646,3527,33,1,5,34,1375,False
Dizzygrizzly,12,29,20,Malphite,MIDDLE,21084,0,0,14146,34593,400,38,1,4,0,1249,False
Dizzygrizzly,16,32,18,Aatrox,TOP,23545,0,0,16081,29276,25114,36,0,4,0,1276,False
Dizzygrizzly,8,7,1,Nocturne,JUNGLE,13115,3,0,11976,12883,13339,25,3,1,10,1349,True
Dizzygrizzly,1,5,5,Annie,MIDDLE,12355,0,0,8098,11463,1946,138,0,8,27,1605,False
Dizzygrizzly,20,4,4,Nocturne,JUNGLE,24308,1,0,19411,37095,20182,50,4,8,14,2377,True
Dizzygrizzly,12,4,7,Graves,JUNGLE,18351,3,1,17234,25110,11433,72,1,11,27,2135,False
Dizzygrizzly,11,10,5,Graves,JUNGLE,14972,1,1,15116,18818,8799,33,5,3,16,1602,True
Dizzygrizzly,11,5,12,Karthus,JUNGLE,16746,1,0,15879,42212,13256,86,0,11,13,2074,False
Dizzygrizzly,14,12,3,Ezreal,BOTTOM,15050,0,0,15649,36272,3371,173,4,4,16,1659,True
Dizzygrizzly,3,9,3,Mordekaiser,TOP,16082,0,0,11502,17258,9233,171,3,5,13,1866,True
Àddicted,1,2,6,Maokai,TOP,8314,0,0,6129,8626,2685,111,0,8,11,1388,False
Àddicted,4,11,4,Maokai,TOP,15174,0,0,11285,24134,16742,155,3,4,24,1913,True
Àddicted,4,10,9,Maokai,TOP,13529,0,0,10507,21430,12796,122,1,4,25,2073,True
Àddicted,2,23,7,Maokai,TOP,14349,1,0,11593,17478,9496,145,4,3,21,1743,True
Àddicted,1,1,4,Maokai,MIDDLE,9071,0,0,6842,11362,5338,107,0,11,14,1660,False
Àddicted,7,14,3,Maokai,TOP,15551,0,0,12470,34555,18055,153,5,2,13,1724,True
Àddicted,4,13,7,Maokai,TOP,11821,0,0,9462,17514,9368,113,1,4,18,1680,True
Àddicted,4,7,4,Maokai,TOP,14603,0,0,11180,17630,16647,212,4,5,20,1625,True
Àddicted,6,16,10,Maokai,MIDDLE,13495,0,0,10809,20293,9078,126,3,1,36,1632,True
Àddicted,2,5,13,MasterYi,JUNGLE,7764,0,0,8403,12834,6165,21,0,9,15,1375,False
DoC McConaughey,10,11,8,Kaisa,BOTTOM,21630,1,2,21534,34051,12650,282,8,8,50,2767,True
DoC McConaughey,5,5,8,LeeSin,NONE,5120,0,0,7347,8929,5236,10,0,3,11,997,False
DoC McConaughey,7,2,10,Aphelios,BOTTOM,9946,0,0,11310,16722,991,178,0,11,13,1488,False
DoC McConaughey,6,10,6,Draven,BOTTOM,11257,1,0,12041,25319,3214,151,4,1,34,1658,True
DoC McConaughey,7,2,2,Samira,BOTTOM,9972,0,0,10874,10739,6960,156,4,0,15,1439,True
DoC McConaughey,8,22,7,LeeSin,JUNGLE,24218,4,1,19868,32431,29104,105,5,6,36,2491,False
DoC McConaughey,3,5,13,Aphelios,BOTTOM,12151,0,0,12624,22387,3629,208,3,6,29,2043,False
DoC McConaughey,11,11,5,Draven,BOTTOM,16457,0,0,17107,40188,9848,228,0,11,22,1994,False
DoC McConaughey,7,13,10,Aphelios,BOTTOM,12096,1,1,13204,30606,4712,204,1,5,21,1828,True
DoC McConaughey,14,5,0,Aphelios,BOTTOM,13638,0,0,16002,32682,7101,239,6,2,22,1637,True
Foxerus,10,47,12,Lux,JUNGLE,23236,0,0,14559,25674,2898,29,1,0,0,1258,True
Foxerus,21,40,15,Ahri,TOP,25853,0,0,18594,51399,9648,64,1,2,0,1377,True
Foxerus,7,21,19,Sejuani,JUNGLE,24479,0,0,15851,38690,7044,46,0,2,0,1620,True
